IBOV;;;CDB;PETR36;CPLD26;TAEE26;ITSA24;;Média diária;Média Carteira Privada;;;2026;2028;IBOV;Média carteira pública;;;Média carteira total;;;Selic2026;Selic2028;Pre2024Primeiro;Pre2024Segundo;Ipca2026
0,001511326;;;0,000507881;0,000741761;0,003406886;0,006672585;9,72E-05;;0,000624821;0,000711357;1.000.711.357;;0,000530961;0,000509898;0,001511326;0,000524642;1.000.524.642;;0,000617999;1.000.617.999;;0,0004928268120253280;0,0005098984120363010;0,0008833060071114090;0,0017969090179679700;0,0061935020820314100
0,01546396;;;0,000507881;0,001196251;-0,000826231;0,000121052;0,000580415;;0,000852066;0,001106763;1.001.106.763;;0,000483796;0,000442281;0,01546396;0,000471341;1.000.471.341;;0,000789052;1.000.789.052;;0,0004898159736239240;0,0004422807385744520;0,0012599677024690000;0,0023563975195085600;-0,0008885636629729900
0,015343072;;;0,00050788;0,000482676;0,007558835;0,010012317;0,001834103;;0,000495278;0,000485952;1.000.485.952;;0,000495838;0,000499806;0,015343072;0,000497028;1.000.497.028;;0,00049149;100.049.149;;0,0004837941789731410;0,0004998057280592410;0,0005667408157523440;0,0003247863472479730;0,0010739948608268200
-0,005980728;;;0,00050788;0,000866609;0,006614046;0,008952008;-2,53E-05;;0,000687245;0,000819974;1.000.819.974;;0,000492827;0,000473564;-0,005980728;0,000487048;1.000.487.048;;0,000653511;1.000.653.511;;0,0004717503357777500;0,0004735639553700170;-0,0004181908947857160;-0,0018685100400340900;-0,0012818778742345800
-0,008364905;;;0,000507881;0,000374109;0,001066199;0,003091251;0,000322844;;0,000440995;0,0003915;10.003.915;;0,000489816;0,000474572;-0,008364905;0,000485243;1.000.485.243;;0,000438371;1.000.438.371;;0,0004988472340172230;0,0004745721553581960;0,0010201331441527000;0,0017916208112827800;0,0054603600636529700
-0,015275646;;;0,00050788;0,000589258;-0,002263818;-0,005066;0,000181826;;0,000548569;0,000578679;1.000.578.679;;0,000483794;0,000488702;-0,015275646;0,000485267;1.000.485.267;;0,000531973;1.000.531.973;;0,0004898144264814600;0,0004887022008809730;0,0006966721472265480;0,0006846509625546750;-0,0079623830209300200
0,020406502;;;0,000507881;-0,000115368;-0,005322026;-0,008093941;0,000228003;;0,000196256;-3,43E-05;0,999965654;;0,00047175;0,000525039;0,020406502;0,000487737;1.000.487.737;;0,000226696;1.000.226.696;;0,0005118947125774580;0,0005250394756976230;0,0002616019101260430;-0,0001206144120641160;0,0098407702277355700
0,006972123;;;0,000507881;0,000245132;0,001848178;0,000669579;0,000409133;;0,000376507;0,00027929;100.027.929;;0,000498847;0,000509899;0,006972123;0,000502163;1.000.502.163;;0,000390726;1.000.390.726;;0,0005189201831704950;0,0005098987024505320;0,0003853096857409030;-0,0007967566269190200;-0,0036210958627833600
0,006256852;;;0,00050788;0,00028167;-0,001896967;-0,00088367;0,000206451;;0,000394775;0,000311078;1.000.311.078;;0,000489814;0,000525039;0,006256852;0,000500382;1.000.500.382;;0,00040573;100.040.573;;0,0005299603272152920;0,0005250392041775190;0,0001147602868632820;-0,0003533459455073790;0,0007360518180480180
-0,007800816;;;0,00050788;0,000118067;-0,000234581;-9,74E-05;0,000485661;;0,000312973;0,000168743;1.000.168.743;;0,000511895;0,000503843;-0,007800816;0,000509479;1.000.509.479;;0,000339111;1.000.339.111;;0,0005269488995224460;0,0005038425398126820;0,0007991446197150940;0,0014987481502893900;0,0042291850544278300
-0,002629403;;;0,00050788;0,000253478;-0,006734523;-0,010723144;-0,000154059;;0,000380679;0,000286551;1.000.286.551;;0,00051892;0,000540179;-0,002629403;0,000525298;1.000.525.298;;0,000405924;1.000.405.924;;0,0005399954615555450;0,0005401791837089440;0,0009331174271793430;0,0014650388565134900;-0,0025939624760439900
0,011472174;;;0,00050788;0,000396618;-0,002454649;-0,005348129;0,000350478;;0,000452249;0,000411082;1.000.411.082;;0,00052996;0,000535132;0,011472174;0,000531512;1.000.531.512;;0,000471297;1.000.471.297;;0,0005149050095680150;0,0005351315220651950;0,0003176546808980990;-0,0000413340889510067;-0,0012299821927951100
0,010998867;;;0,000507881;0,000527011;0,005745796;0,007338883;0,000475235;;0,000517446;0,000524524;1.000.524.524;;0,000526949;0,000509899;0,010998867;0,000521834;1.000.521.834;;0,000523179;1.000.523.179;;0,0005028621478635130;0,0005098986318990530;0,0000901387493878586;-0,0009227352166960780;-0,0009159641211646640
-0,000813678;;;0,000507881;0,000564671;0,002797654;0,001323371;0,00102101;;0,000536276;0,000557288;1.000.557.288;;0,000539995;0,000514945;-0,000813678;0,00053248;100.053.248;;0,000544884;1.000.544.884;;0,0005149050135064190;0,0005149449453990860;0,0004700517777246380;0,0001422602385990120;-0,0005825844057486030
-0,016284193;;;0,00050788;0,000573675;-0,001165178;-0,003541943;0,000935775;;0,000540778;0,000565122;1.000.565.122;;0,000514905;0,000503843;-0,016284193;0,000511586;1.000.511.586;;0,000538354;1.000.538.354;;0,0005239370996214640;0,0005038429272956600;0,0007071490452368750;0,0012245494926832600;-0,0009112022654267160
-0,000408658;;;0,000507881;0,000338521;-0,002831536;-0,005759368;0,000304686;;0,000423201;0,000360537;1.000.360.537;;0,000502862;0,000519991;-0,000408658;0,000508001;1.000.508.001;;0,000434269;1.000.434.269;;0,0005149048760686170;0,0005199913894845020;0,0000165817407403967;-0,0004681872691015610;0,0010809283700705600
0,010301585;;;0,00050788;0,000510998;0,000187876;-0,00073175;0,000757164;;0,000509439;0,000510593;1.000.510.593;;0,000514905;0,000514945;0,010301585;0,000514917;1.000.514.917;;0,000512755;1.000.512.755;;0,0005179154212824170;0,0005149449185446260;0,0000992610982311464;-0,0008600195644508410;-0,0058221216081080300
-0,011972095;;;0,000507881;0,000447262;0,001609;0,000668532;0,000482359;;0,000477571;0,000455142;1.000.455.142;;0,000523937;0,000519991;-0,011972095;0,000522753;1.000.522.753;;0,000488948;1.000.488.948;;0,0005118941412435410;0,0005199912074007190;-0,0005421016833825280;-0,0019790272092320100;-0,0008947855600123700
-0,017229787;;;0,000507881;0,000523306;0,000375843;0,001654875;0,000879233;;0,000515594;0,000521301;1.000.521.301;;0,000514905;0,000509898;-0,017229787;0,000513403;1.000.513.403;;0,000517352;1.000.517.352;;0,0005118940599913620;0,0005098984320079440;0,0002701082462962300;0,0004576797067872740;0,0053920508940428100
-0,014735887;;;0,00050788;0,000554037;-0,001819318;-0,001721996;-2,17E-05;;0,000530958;0,000548036;1.000.548.036;;0,000517915;0,000524028;-0,014735887;0,000519749;1.000.519.749;;0,000533893;1.000.533.893;;0,0005118941585452880;0,0005240280847966970;0,0016529553300483300;0,0023398088933887300;0,0017416358475961300
0,001927429;;;0,00050788;0,000563599;-0,005667436;-0,008436301;0,000184454;;0,00053574;0,000556356;1.000.556.356;;0,000511894;0,000535129;0,001927429;0,000518865;1.000.518.865;;0,00053761;100.053.761;;0,0005329680239157530;0,0005351292710598920;0,0013318069938494700;0,0032776706518419600;0,0061234564872762100
-0,008228608;;;0,00050788;0,000427316;0,002751844;0,005905406;-0,00221428;;0,000467598;0,000437789;1.000.437.789;;0,000511894;0,000545221;-0,008228608;0,000521892;1.000.521.892;;0,000479841;1.000.479.841;;0,0005329673896759610;0,0005452205825903710;0,0014521110220545900;0,0013783972128326700;-0,0032061440936242800
0,019658894;;;0,000507881;0,000414211;0,000761055;0,001670003;0,00107133;;0,000461046;0,000426388;1.000.426.388;;0,000511894;0,000559348;0,019658894;0,00052613;100.052.613;;0,000476259;1.000.476.259;;0,0005209251444898760;0,0005593476510837930;0,0004310431583855740;0,0002117752180600570;0,0027150317365196600
-0,017738836;;;0,000507881;8,06E-05;0,004457237;0,005747154;-0,000929619;;0,000294259;0,000136178;1.000.136.178;;0,000532968;0,000530081;-0,017738836;0,000532102;1.000.532.102;;0,00033414;100.033.414;;0,0005269457248901600;0,0005300805236859070;-0,0001174594825042770;-0,0010423118605254500;0,0033693544255937300
0,000672213;;;0,00050788;0,0002346;-0,005027554;-0,008069389;-0,001853647;;0,00037124;0,000270126;1.000.270.126;;0,000532967;0,00053008;0,000672213;0,000532101;1.000.532.101;;0,000401114;1.000.401.114;;0,0005149041011760320;0,0005300800917960750;0,0010275461969912900;0,0020587162941102000;0,0021667715104493300
0,007072644;;;0,000507881;0,000216726;0,002108146;-0,001473775;-0,001859128;;0,000362303;0,000254576;1.000.254.576;;0,000520925;0,000589615;0,007072644;0,000541532;1.000.541.532;;0,000398054;1.000.398.054;;0,0005289520315875810;0,0005896147796335550;0,0018493913472196100;0,0032993336328519800;0,0044697277529460300
-0,00909338;;;0,00050788;0,000306054;0,001375441;-0,001609417;-0,000904447;;0,000406967;0,000332291;1.000.332.291;;0,000526946;0,000513934;-0,00909338;0,000523042;1.000.523.042;;0,000427667;1.000.427.667;;0,0005058731761861150;0,0005139339641955720;0,0007349104612171500;0,0009004652484513920;0,0046339902429599300
0,016230035;;;0,000507881;0,0007153;0,001295245;0,001461108;-0,000253173;;0,00061159;0,000688336;1.000.688.336;;0,000514904;0,000555302;0,016230035;0,000527024;1.000.527.024;;0,00060768;100.060.768;;0,0005058731523901670;0,0005553022174120800;0,0004213977354781630;0,0007418358405778150;-0,0004747838681663210
0,003122833;;;0,00050788;0,000480339;0,006287197;0,01187907;0,000573718;;0,000494109;0,000483919;1.000.483.919;;0,000528952;0,000539157;0,003122833;0,000532014;1.000.532.014;;0,000507966;1.000.507.966;;0,0005269449430132910;0,0005391570352818280;-0,0004509185743529880;-0,0009168056545914930;-0,0011304021044720700
-0,006985081;;;0,00050788;0,000326707;-6,33E-05;-0,001300218;0,002748967;;0,000417294;0,00035026;100.035.026;;0,000505873;0,000624913;-0,006985081;0,000541585;1.000.541.585;;0,000445922;1.000.445.922;;0,0005329648115113450;0,0006249128266104350;0,0003866430948800780;0,0005278314274650800;-0,0002197147320231400
-0,01851603;;;0,00050788;0,000480982;0,002451661;0,00187014;0,001357692;;0,000494431;0,000484478;1.000.484.478;;0,000505873;0,000598671;-0,01851603;0,000533712;1.000.533.712;;0,000509095;1.000.509.095;;0,0005470114807373730;0,0005986707115949400;-0,0001047605128123840;-0,0011080869955598400;-0,0003251288473581420
0,004010563;;;0,00050788;0,000242918;-0,003474771;-0,009184539;1,69E-05;;0,000375399;0,000277363;1.000.277.363;;0,000526945;0,000628923;0,004010563;0,000557538;1.000.557.538;;0,000417451;1.000.417.451;;0,0005269433644245700;0,0006289233806236780;0,0014514831324104200;0,0022317029629636000;0,0001746630208271750
-0,016495264;;;0,00050788;0,000589455;-0,000425431;-0,004357545;0,001017098;;0,000548668;0,00057885;100.057.885;;0,000532965;0,000614789;-0,016495264;0,000557512;1.000.557.512;;0,000568181;1.000.568.181;;0,0006373071904586630;0,0006147887103345270;0,0002745650413320840;-0,0000528370718092435;0,0008279990124229960
-0,000958441;;;0,00050788;0,000399868;-0,00260581;-0,003521379;0,000166949;;0,000453874;0,000413909;1.000.413.909;;0,000547011;0,00084269;-0,000958441;0,000635715;1.000.635.715;;0,000524812;1.000.524.812;;0,0006583573640957550;0,0008426901878695560;0,0009128641235455200;0,0010773540142234300;-0,0011281554507958800
-0,007309155;;;0,000507881;0,000889089;0,001807788;0,003496603;0,000521453;;0,000698485;0,000839532;1.000.839.532;;0,000526943;0,000837538;-0,007309155;0,000620122;1.000.620.122;;0,000729827;1.000.729.827;;0,0005740801129600660;0,0008375376813753570;0,0003041207119593650;-0,0005020145941471050;-0,0018733472679851100
-0,005320339;;;0,00050788;0,000630678;-0,003096213;-0,009573554;-1,33E-05;;0,000569279;0,000614714;1.000.614.714;;0,000637307;0,000658041;-0,005320339;0,000643527;1.000.643.527;;0,000629121;1.000.629.121;;0,0005048710388337920;0,0006580414762321230;0,0003451532521227330;0,0000109041018474186;0,0037597614995594600
-0,010052993;;;0,00050788;0,000858091;-0,000998224;-0,006210246;0,000841176;;0,000682985;0,000812563;1.000.812.563;;0,000658357;0,000647943;-0,010052993;0,000655233;1.000.655.233;;0,000733898;1.000.733.898;;0,0005118919440081880;0,0006479425338423540;0,0011334085888968700;0,0020691538589492700;0,0014760258529986000
0,005216616;;;0,00050788;0,000609736;-0,003204153;-0,009952148;0,000235047;;0,000558808;0,000596495;1.000.596.495;;0,00057408;0,000517955;0,005216616;0,000557243;1.000.557.243;;0,000576869;1.000.576.869;;0,0005229243788735350;0,0005179550022138810;0,0010241384919436000;0,0013416911603664700;0,0008254762998249990
0,008043162;;;0,000507881;0,000534596;0,001451892;-0,000943847;0,000912826;;0,000521239;0,000531123;1.000.531.123;;0,000504871;0,000478663;0,008043162;0,000497009;1.000.497.009;;0,000514066;1.000.514.066;;0,0005138977018726180;0,0004786626970724510;0,0013309998891921000;0,0028041757873258200;0,0053746670825635500
-0,004508977;;;0,00050788;0,000126115;0,0007955;-0,000558094;0,000613548;;0,000316997;0,000175744;1.000.175.744;;0,000511892;0,000434331;-0,004508977;0,000488624;1.000.488.624;;0,000332184;1.000.332.184;;0,0005108888862776320;0,0004343309126157870;0,0009739269968639220;0,0020309777990290700;0,0016914870766807700
0,022182058;;;0,00050788;-6,88E-05;0,002964612;0,003691554;0,000514504;;0,000219526;6,14E-06;1.000.006.144;;0,000522924;0,000424249;0,022182058;0,000493322;1.000.493.322;;0,000249733;1.000.249.733;;0,0004998564857004520;0,0004242494937095760;-0,0004624250910283840;-0,0014124420342503600;0,0018137145409873100
-0,013785725;;;0,00050788;0,000204846;0,002710636;0,004267577;0,001527836;;0,000356363;0,00024424;100.024.424;;0,000513898;0,000345643;-0,013785725;0,000463421;1.000.463.421;;0,000353831;1.000.353.831;;0,0004717737843639950;0,0003456434348998540;0,0015037979462586900;0,0025159793542286900;0,0001962043378995000
-0,013925892;;;0,00050788;0,000612434;0,006506041;0,010177323;0,001860453;;0,000560157;0,000598842;1.000.598.842;;0,000510889;0,000315382;-0,013925892;0,000452237;1.000.452.237;;0,000525539;1.000.525.539;;0,0004196174348164210;0,0003153818314181350;0,0002067749351619590;0,0000073682500629170;-0,0005112200921384450
-0,004696742;;;0,00050788;0,000678915;-0,000826488;-3,60E-05;-0,000293288;;0,000593397;0,00065668;100.065.668;;0,000499856;0,000350626;-0,004696742;0,000455087;1.000.455.087;;0,000555884;1.000.555.884;;0,0005118923082887980;0,0003506260847673300;0,0011234139047428400;0,0022369488448693900;0,0030421258601514300
-0,001858587;;;0,000507881;0,000842096;0,005414471;0,006292568;0,00030512;;0,000674989;0,000798648;1.000.798.648;;0,000471774;0,000440331;-0,001858587;0,000462341;1.000.462.341;;0,000630495;1.000.630.495;;0,0004787909864306960;0,0004403308187429300;-0,0000245829380473180;-0,0007847043821019510;-0,0016454146296631700
-0,002400182;;;0,000507881;0,000394251;-0,001031301;-0,00456075;0,000752635;;0,000451066;0,000409023;1.000.409.023;;0,000419617;0,000464525;-0,002400182;0,00043309;100.043.309;;0,000421056;1.000.421.056;;0,0005108893089164620;0,0004645246088574790;0,0009412137374609980;0,0016901704985638000;0,0017490927880360500
0,007313796;;;0,00050788;0,000712686;0,005596194;0,002947628;0,001102418;;0,000610283;0,000686061;1.000.686.061;;0,000511892;0,000445365;0,007313796;0,000491934;1.000.491.934;;0,000588998;1.000.588.998;;0,0004757809705472310;0,0004453649309999550;0,0004021135826574160;0,0001757986740665310;-0,0005069144915292030
-0,014039145;;;0,000507881;6,14E-05;0,000464566;0,003239368;0,000842217;;0,000284619;0,000119405;1.000.119.405;;0,000478791;0,000489729;-0,014039145;0,000482072;1.000.482.072;;0,000300739;1.000.300.739;;0,0004115797955365710;0,0004897292720163750;0,0002940425540936630;0,0001585250599785340;-0,0005071715841549030
-0,010381684;;;0,00050788;0,00028748;0,003439749;0,003705389;0,000740076;;0,00039768;0,000316132;1.000.316.132;;0,000510889;0,000440318;-0,010381684;0,000489718;1.000.489.718;;0,000402925;1.000.402.925;;0,0004506962591520110;0,0004403179204748190;0,0004057372936074280;0,0006387297084244950;0,0023858062333638900
0,000740665;;;0,00050788;0,000380206;0,000798538;0,000662473;0,000633805;;0,000444043;0,000396804;1.000.396.804;;0,000475781;0,000464516;0,000740665;0,000472402;1.000.472.402;;0,000434603;1.000.434.603;;0,0004637356547107200;0,0004645163418360890;-0,0006313156806617050;-0,0010292562865243600;0,0041474613451274600
-0,007687712;;;0,00050788;0,000802834;0,0001443;0,000894092;0,000695303;;0,000655357;0,00076449;100.076.449;;0,00041158;0,000489727;-0,007687712;0,000435024;1.000.435.024;;0,000599757;1.000.599.757;;0,0004918267671082430;0,0004897269944143940;0,0011488045009481200;0,0022593422618352400;0,0002152135330986670
-0,02289897;;;0,000507881;0,000915878;0,003412232;0,003860267;0,000596513;;0,000711879;0,000862838;1.000.862.838;;0,000450696;0,000450394;-0,02289897;0,000450606;1.000.450.606;;0,000656722;1.000.656.722;;0,0004617262519783970;0,0004503943018649410;0,0007062309722734080;0,0012202380282395600;0,0020632473745177200
0,00926147;;;0,000507881;0,000499933;-0,001351909;0,001331024;0,000506963;;0,000503907;0,000500966;1.000.500.966;;0,000463736;0,000485691;0,00926147;0,000470322;1.000.470.322;;0,000485644;1.000.485.644;;0,0005118936086747350;0,0004856913858844330;-0,0001662658237396280;-0,0007883525877327900;-0,0014589479690914900
0,008489971;;;0,00050788;0,000739308;0,003862437;0,005416783;0,000516182;;0,000623594;0,000709222;1.000.709.222;;0,000491827;0,000479639;0,008489971;0,000488171;1.000.488.171;;0,000598696;1.000.598.696;;0,0005259408869068150;0,0004796392115365250;-0,0000277060657133576;-0,0013433541708801800;-0,0008159658295898020
0,015179964;;;0,00050788;0,000409738;0,001314679;0,00425017;0,000634533;;0,000458809;0,000422497;1.000.422.497;;0,000461726;0,00051494;0,015179964;0,00047769;100.047.769;;0,000450094;1.000.450.094;;0,0005088833696310670;0,0005149403773189550;0,0009562814687596360;0,0024042638542907500;0,0015890423882215900
0,00603448;;;0,00050788;0,000484806;-0,003097936;-0,001294871;0,000566966;;0,000496343;0,000487806;1.000.487.806;;0,000511894;0,000460475;0,00603448;0,000496468;1.000.496.468;;0,000492137;1.000.492.137;;0,0005088833689208110;0,0004604748029218650;0,0002455317628218850;-0,0001984216194046990;-0,0033467064229094500
0,018847047;;;0,000507881;0,000157276;-0,001152055;-0,001179858;0,000411544;;0,000332578;0,000202854;1.000.202.854;;0,000525941;0,000479637;0,018847047;0,00051205;100.051.205;;0,000357452;1.000.357.452;;0,0004918261600244850;0,0004796372503124430;0,0004334359905665370;0,0005748608020239070;0,0030094506792675900
-0,017655514;;;0,00050788;0,000410018;0,003242511;0,003431001;0,000566969;;0,000458949;0,00042274;100.042.274;;0,000508883;0,000490732;-0,017655514;0,000503438;1.000.503.438;;0,000463089;1.000.463.089;;0,0005088834191927770;0,0004907321592851270;0,0002557170007328420;0,0000890194231233411;0,0010982895538824400
-0,003713958;;;0,000507881;0,000495385;-0,000228789;-0,000501828;0,000509416;;0,000501633;0,000497009;1.000.497.009;;0,000508883;0,000489723;-0,003713958;0,000503135;1.000.503.135;;0,000500072;1.000.500.072;;0,0005149037004415850;0,0004897231456870120;0,0005608317835033300;0,0007348149663792250;0,0031000729428927600
0,003588697;;;0,000507881;0,000618415;0,001974301;0,002628486;0,000665805;;0,000563148;0,000604045;1.000.604.045;;0,000491826;0,000494766;0,003588697;0,000492708;1.000.492.708;;0,000548377;1.000.548.377;;0,0005169103025607870;0,0004947664618090280;0,0003182455117512520;-0,0002252531527473280;-0,0004896700151885880
-0,008748876;;;0,00050788;0,000540442;0,002173481;0,004527942;0,001115794;;0,000524161;0,000536209;1.000.536.209;;0,000508883;0,000480644;-0,008748876;0,000500412;1.000.500.412;;0,00051831;100.051.831;;0,0004807892098167460;0,0004806438308771370;0,0006372605820988440;0,0008790910264930330;0,0015958741958290300
-0,00154519;;;0,00050788;0,00033668;0,001137407;0,002000173;0,000173973;;0,00042228;0,000358936;1.000.358.936;;0,000514904;0,000412047;-0,00154519;0,000484047;1.000.484.047;;0,000421491;1.000.421.491;;0,0004276088408053740;0,0004120465142994430;0,0011305201044589100;0,0024283364835533300;0,0017104881627775900
0,010187477;;;0,00050788;0,000214874;-0,002538389;-0,003593093;0,000888541;;0,000361377;0,000252965;1.000.252.965;;0,00051691;0,00048064;0,010187477;0,000506029;1.000.506.029;;0,000379497;1.000.379.497;;0,0004657342637444230;0,0004806404502496530;0,0004186584549395080;0,0002258743838732190;0,0001257284207632700
0,04289647;;;0,00050788;0,000422722;-0,001326601;-0,003409858;-7,74E-05;;0,000465301;0,000433792;1.000.433.792;;0,000480789;0,000442302;0,04289647;0,000469243;1.000.469.243;;0,000451518;1.000.451.518;;0,0004205743470956400;0,0004423016501542910;0,0003315541499059330;0,0003237882972242910;0,0036339716415728200
0,006324828;;;0,00050788;0,000656647;0,005526949;0,004988183;0,000322131;;0,000582263;0,000637307;1.000.637.307;;0,000427609;0,000446333;0,006324828;0,000433226;1.000.433.226;;0,000535267;1.000.535.267;;0,0004717504057047220;0,0004463331956880630;0,0003034041571472160;-0,0004288281838275340;-0,0008768020320833120
-0,004042765;;;0,000507881;0,000468572;0,001040992;0,001725292;4,60E-05;;0,000488227;0,000473683;1.000.473.683;;0,000465734;0,00045642;-0,004042765;0,00046294;100.046.294;;0,000468311;1.000.468.311;;0,0003603455579024870;0,0004564196990698960;0,0003601699884454780;0,0001253853112880320;0,0019621448896767300
-0,001674;;;0,00050788;0,000570447;0,005158298;0,008109947;0,000460805;;0,000539164;0,000562313;1.000.562.313;;0,000420574;0,000476599;-0,001674;0,000437382;1.000.437.382;;0,000499847;1.000.499.847;;0,0005008534200069260;0,0004765985695374030;0,0003296083923723370;-0,0000277611742392934;-0,0049495875343722000
-0,002416744;;;0,00050788;0,000379523;0,000766029;0,002787463;0,000551876;;0,000443701;0,000396209;1.000.396.209;;0,00047175;0,000490725;-0,002416744;0,000477443;1.000.477.443;;0,000436826;1.000.436.826;;0,0004868004081289400;0,0004907251545474850;0,0003400905627542960;-0,0003813681790012240;0,0018510720426711400
0,001192671;;;0,00050788;0,000648401;0,002407674;0,002062027;-0,000149759;;0,000578141;0,000630133;1.000.630.133;;0,000360346;0,000465497;0,001192671;0,000391891;1.000.391.891;;0,000511012;1.000.511.012;;0,0005038647820922350;0,0004654966670406350;0,0007938517089993730;0,0016655622425477100;0,0013280910223966300
-0,021060025;;;0,000507881;0,000476534;-0,001481734;-0,003889535;0,000102652;;0,000492207;0,000480609;1.000.480.609;;0,000500853;0,00042311;-0,021060025;0,00047753;100.047.753;;0,000479069;1.000.479.069;;0,0004556815423177140;0,0004231096934244460;0,0006236434064601480;0,0009922237318641550;0,0025826988328300500
0,004362765;;;0,00050788;0,000744392;-0,005241935;-0,005470964;0,000504562;;0,000626136;0,000713645;1.000.713.645;;0,0004868;0,000419066;0,004362765;0,00046648;100.046.648;;0,000590063;1.000.590.063;;0,0005118954346636730;0,0004190655881953410;0,0006722434915913520;0,0008906178818895290;-0,0005553326471632410
-0,004026567;;;0,00050788;0,000516617;0,003478172;0,004294718;0,000405818;;0,000512249;0,000515481;1.000.515.481;;0,000503865;0,000447319;-0,004026567;0,000486901;1.000.486.901;;0,000501191;1.000.501.191;;0,0004677254311173120;0,0004473192600722310;0,0002479415516980840;0,0000347035113983792;0,0017687427090273900
-0,006989071;;;0,00050788;0,000753336;0,000606841;0,002437274;0,000399581;;0,000630608;0,000721427;1.000.721.427;;0,000455682;0,000393817;-0,006989071;0,000437122;1.000.437.122;;0,000579274;1.000.579.274;;0,0004416222482537520;0,0003938171960261460;0,0004296460612561310;0,0001622347773572090;-0,0024887107781214600
-0,008817179;;;0,00050788;0,000334526;0,002528762;0,004653595;0,000247781;;0,000421203;0,000357062;1.000.357.062;;0,000511895;0,000370585;-0,008817179;0,000469502;1.000.469.502;;0,000413282;1.000.413.282;;0,0004647092855050940;0,0003705852248067900;0,0000898668916602722;-0,0007876354723358440;-0,0002241643328345380
0,005988859;;;0,00050788;0,000689206;0,001102019;0,00590539;0,000710825;;0,000598543;0,000665633;1.000.665.633;;0,000467725;0,000453358;0,005988859;0,000463415;1.000.463.415;;0,000564524;1.000.564.524;;0,0005380004013071510;0,0004533583157349830;0,0007175929068136410;0,0010689521742349100;0,0010191572443152900
0,014656922;;;0,000507881;0,000780094;0,002255478;0,003214112;0,000675152;;0,000643988;0,000744706;1.000.744.706;;0,000441622;0,000476579;0,014656922;0,000452109;1.000.452.109;;0,000598408;1.000.598.408;;0,0005630991426040190;0,0004765788547701930;0,0005820874185112190;0,0009901596345383890;0,0032027134342337700
-0,023980183;;;0,00050788;0,0003817;-0,002465308;-0,003003678;0,000690423;;0,00044479;0,000398103;1.000.398.103;;0,000464709;0,000510909;-0,023980183;0,000478569;1.000.478.569;;0,000438336;1.000.438.336;;0,0005269547124992510;0,0005109092739980620;0,0006846730077345510;0,0011978694081709600;0,0010728618153982600
-0,001266005;;;0,00050788;0,000776619;0,000584049;-0,001545991;0,000559218;;0,00064225;0,000741683;1.000.741.683;;0,000538;0,000606835;-0,001266005;0,000558651;1.000.558.651;;0,000650167;1.000.650.167;;0,0007076580838464880;0,0006068348101057300;0,0005724511557623440;0,0009348279586820430;0,0035047879458466500
0,003701648;;;0,00050788;0,000649264;0,004404396;0,004636903;0,000670232;;0,000578572;0,000630884;1.000.630.884;;0,000563099;0,00056341;0,003701648;0,000563192;1.000.563.192;;0,000597038;1.000.597.038;;0,0005801470477012250;0,0005634103229098000;0,0004478207077655900;0,0008157014607931390;-0,0005397573112580940
0,029228362;;;0,000507881;0,001137888;0,004481208;0,010381245;0,000334391;;0,000822884;0,001055987;1.001.055.987;;0,000526955;0,00060581;0,029228362;0,000550611;1.000.550.611;;0,000803299;1.000.803.299;;0,0006022219328848850;0,0006058100002894230;0,0002672133687838460;-0,0002389529980020590;0,0000808629229057933
0,008238595;;;0,00050788;0,000760226;0,002546597;0,005038353;0,000597148;;0,000634053;0,000727421;1.000.727.421;;0,000707658;0,000683531;0,008238595;0,00070042;100.070.042;;0,00071392;100.071.392;;0,0006182696415261550;0,0006835309429108150;0,0003580447593642480;0,0003718958372256680;0,0022524278573347400
0,010244039;;;0,00050788;0,000748443;0,0003959;-0,000166401;0,000387837;;0,000628162;0,00071717;100.071.717;;0,000580147;0,000793515;0,010244039;0,000644157;1.000.644.157;;0,000680664;1.000.680.664;;0,0006463536333243160;0,0007935150056409940;0,0005758675906072370;0,0008406346080642760;0,0001152495296378830
0,003103526;;;0,00050788;0,000638819;-0,000889565;-0,003837727;0,000885704;;0,000573349;0,000621797;1.000.621.797;;0,000602222;0,000897363;0,003103526;0,000690764;1.000.690.764;;0,00065628;100.065.628;;0,0006774365755157480;0,0008973629376248390;0,0002826968918587180;-0,0003671552370033680;0,0003658750896682010
0,007534569;;;0,00050788;0,000684772;0,005462078;0,00392877;0,00140679;;0,000596326;0,000661776;1.000.661.776;;0,00061827;0,000524018;0,007534569;0,000589994;1.000.589.994;;0,000625885;1.000.625.885;;0,0005650579635845990;0,0005240180985335300;0,0004151861640218120;0,0005356688189230550;0,0009820297200782900
0,001971629;;;0,00050788;0,000626313;0,00265122;0,006812429;0,000330225;;0,000567097;0,000610917;1.000.610.917;;0,000646354;0,000490733;0,001971629;0,000599668;1.000.599.668;;0,000605292;1.000.605.292;;0,0005449934184811660;0,0004907334898309230;0,0005042233216573020;0,0004217039383980740;-0,0024023177331326800
0,005163038;;;0,00050788;0,000576787;0,00434121;0,006126345;0,001512503;;0,000542333;0,000567829;1.000.567.829;;0,000677437;0,000410043;0,005163038;0,000597218;1.000.597.218;;0,000582524;1.000.582.524;;0,0005419830060893960;0,0004100427466851880;0,0003644089705677630;0,0000502394519084760;0,0006777295195906830
